Date,Open,High,Low,Close,Adj Close,Volume
30/07/2019,52.189999,52.540001,51.827499,52.195,50.788231,135742800
31/07/2019,54.105,55.342499,52.825001,53.259998,51.824535,277125600
01/08/2019,53.474998,54.5075,51.685001,52.107498,50.703098,216071600
02/08/2019,51.3825,51.607498,50.407501,51.005001,49.630322,163448400
05/08/2019,49.497501,49.662498,48.145,48.334999,47.032276,209572000
06/08/2019,49.077499,49.517502,48.509998,49.25,47.922611,143299200
07/08/2019,48.852501,49.889999,48.455002,49.759998,48.418865,133457600
08/08/2019,50.049999,50.8825,49.8475,50.857498,49.486782,108038000
09/08/2019,50.325001,50.689999,49.822498,50.247501,49.079006,98478800
12/08/2019,49.904999,50.512501,49.787498,50.119999,48.954468,89927600
13/08/2019,50.255001,53.035,50.119999,52.2425,51.027611,188874000
14/08/2019,50.790001,51.610001,50.647499,50.6875,49.508759,146189600
15/08/2019,50.865002,51.285,49.9175,50.435001,49.262138,108909600
16/08/2019,51.07,51.790001,50.959999,51.625,50.424458,110481600
19/08/2019,52.654999,53.182499,52.5075,52.587502,51.364582,97654400
20/08/2019,52.720001,53.337502,52.580002,52.59,51.367023,107537200
21/08/2019,53.247501,53.412498,52.900002,53.16,51.923767,86141600
22/08/2019,53.297501,53.610001,52.6875,53.115002,51.879818,89014800
23/08/2019,52.357498,53.012501,50.25,50.66,49.481903,187272000
26/08/2019,51.465,51.797501,51.264999,51.622501,50.42202,104174400
27/08/2019,51.965,52.137501,50.8825,51.040001,49.853065,103493200
28/08/2019,51.025002,51.43,50.830002,51.3825,50.187603,63755200
29/08/2019,52.125,52.330002,51.665001,52.252499,51.037369,83962000
30/08/2019,52.540001,52.612499,51.799999,52.185001,50.971436,84573600
03/09/2019,51.607498,51.744999,51.055,51.424999,50.229118,80092000
04/09/2019,52.0975,52.369999,51.830002,52.297501,51.081326,76752400
05/09/2019,53,53.4925,52.877499,53.32,52.080044,95654800
06/09/2019,53.512501,53.605,53.127499,53.314999,52.075165,77449200
09/09/2019,53.709999,54.110001,52.767502,53.5425,52.297379,109237600
10/09/2019,53.465,54.195,52.927502,54.174999,52.915165,127111600
11/09/2019,54.517502,55.927502,54.432499,55.897499,54.597603,177158400
12/09/2019,56.200001,56.605,55.715,55.772499,54.475506,128906800
13/09/2019,55,55.197498,54.255001,54.6875,53.415737,159053200
16/09/2019,54.432499,55.032501,54.389999,54.974998,53.69656,84632400
17/09/2019,54.990002,55.205002,54.779999,55.174999,53.891903,73274800
18/09/2019,55.264999,55.712502,54.860001,55.692501,54.397381,101360000
19/09/2019,55.502499,55.939999,55.092499,55.240002,53.955402,88242400
20/09/2019,55.345001,55.639999,54.3675,54.432499,53.166676,221652400
23/09/2019,54.737499,54.959999,54.412498,54.68,53.408421,76662000
24/09/2019,55.2575,55.622501,54.297501,54.419998,53.154465,124763200
25/09/2019,54.637501,55.375,54.285,55.2575,53.972492,87613600
26/09/2019,55,55.235001,54.7075,54.9725,53.694118,75334000
27/09/2019,55.134998,55.240002,54.32,54.705002,53.432838,101408000
30/09/2019,55.224998,56.145,55.197498,55.9925,54.690399,103909600
01/10/2019,56.267502,57.055,56.049999,56.147499,54.841797,139223200
02/10/2019,55.764999,55.895,54.482498,54.740002,53.467026,138449200
03/10/2019,54.607498,55.240002,53.782501,55.205002,53.921215,114426000
04/10/2019,56.41,56.872501,55.9725,56.752499,55.432724,138478800
07/10/2019,56.567501,57.482498,56.459999,56.764999,55.444935,122306000
08/10/2019,56.455002,57.014999,56.0825,56.099998,54.795399,111820000
09/10/2019,56.7575,56.947498,56.41,56.7575,55.437611,74770400
10/10/2019,56.982498,57.610001,56.825001,57.522499,56.184814,113013600
11/10/2019,58.237499,59.41,58.077499,59.052502,57.679237,166795600
14/10/2019,58.724998,59.532501,58.6675,58.967499,57.59621,96427600
15/10/2019,59.0975,59.412498,58.720001,58.830002,57.461914,87360000
16/10/2019,58.342499,58.810001,58.299999,58.592499,57.229931,73903200
17/10/2019,58.772499,59.037498,58.380001,58.82,57.452145,67585200
18/10/2019,58.647499,59.395,58.572498,59.102501,57.728077,97433600
21/10/2019,59.380001,60.247501,59.330002,60.127499,58.72924,87247200
22/10/2019,60.290001,60.549999,59.904999,59.990002,58.594936,82293600
23/10/2019,60.525002,60.810001,60.305,60.794998,59.38121,75828800
24/10/2019,61.127499,61.200001,60.452499,60.895,59.478893,69275200
25/10/2019,60.790001,61.682499,60.720001,61.645,60.211452,73477200
28/10/2019,61.855,62.3125,61.68,62.262501,60.814587,96572800
29/10/2019,62.2425,62.4375,60.642502,60.822498,59.408077,142839600
30/10/2019,61.189999,61.325001,60.302502,60.814999,59.400757,124522000
31/10/2019,61.810001,62.2925,59.314999,62.189999,60.743771,139162000
01/11/2019,62.384998,63.982498,62.290001,63.955002,62.467735,151125200
04/11/2019,64.332497,64.462502,63.845001,64.375,62.87796,103272000
05/11/2019,64.262497,64.547501,64.080002,64.282501,62.787621,79897600
06/11/2019,64.192497,64.372498,63.842499,64.309998,62.814465,75864400
07/11/2019,64.684998,65.087502,64.527496,64.857498,63.539433,94940400
08/11/2019,64.672501,65.110001,64.212502,65.035004,63.713341,69986400
11/11/2019,64.574997,65.6175,64.57,65.550003,64.21785,81821200
12/11/2019,65.387497,65.697502,65.230003,65.489998,64.159081,87388800
13/11/2019,65.282501,66.195,65.267502,66.1175,64.773827,102734400
14/11/2019,65.9375,66.220001,65.525002,65.660004,64.32563,89182800
15/11/2019,65.919998,66.445,65.752502,66.440002,65.08979,100206400
18/11/2019,66.449997,66.857498,66.057503,66.775002,65.417969,86703200
19/11/2019,66.974998,67,66.347504,66.572502,65.219589,76167200
20/11/2019,66.385002,66.519997,65.099998,65.797501,64.46032,106234400
21/11/2019,65.922501,66.002502,65.294998,65.502502,64.171333,121395200
22/11/2019,65.647499,65.794998,65.209999,65.445,64.115005,65325200
25/11/2019,65.677498,66.610001,65.629997,66.592499,65.239182,84020400
26/11/2019,66.735001,66.790001,65.625,66.072502,64.729729,105207600
27/11/2019,66.394997,66.995003,66.327499,66.959999,65.599205,65235600
29/11/2019,66.650002,67,66.474998,66.8125,65.454704,46617600
02/12/2019,66.817497,67.0625,65.862503,66.040001,64.697914,94487200
03/12/2019,64.577499,64.8825,64.072502,64.862503,63.544319,114430400
04/12/2019,65.267502,65.827499,65.169998,65.434998,64.105202,67181600
05/12/2019,65.947502,66.472504,65.682503,66.394997,65.045685,74424400
06/12/2019,66.870003,67.75,66.824997,67.677498,66.302124,106075600
09/12/2019,67.5,67.699997,66.227501,66.730003,65.373894,128042400
10/12/2019,67.150002,67.517502,66.464996,67.120003,65.755966,90420400
11/12/2019,67.202499,67.775002,67.125,67.692497,66.316803,78756800
12/12/2019,66.945,68.139999,66.830002,67.864998,66.485825,137310400
13/12/2019,67.864998,68.824997,67.732498,68.787498,67.389565,133587600
16/12/2019,69.25,70.197502,69.245003,69.964996,68.543137,128186000
17/12/2019,69.892502,70.442497,69.699997,70.102501,68.677856,114158400
18/12/2019,69.949997,70.474998,69.779999,69.934998,68.513748,116028400
19/12/2019,69.875,70.294998,69.737503,70.004997,68.582314,98369200
20/12/2019,70.557503,70.662498,69.639999,69.860001,68.440269,275978000
23/12/2019,70.1325,71.0625,70.092499,71,69.557098,98572000
24/12/2019,71.172501,71.222504,70.730003,71.067497,69.62323,48478800
26/12/2019,71.205002,72.495003,71.175003,72.477501,71.004555,93121200
27/12/2019,72.779999,73.4925,72.029999,72.449997,70.977631,146266000
30/12/2019,72.364998,73.172501,71.305,72.879997,71.398903,144114400
31/12/2019,72.482498,73.419998,72.379997,73.412498,71.92057,100805600
02/01/2020,74.059998,75.150002,73.797501,75.087502,73.561539,135480400
03/01/2020,74.287498,75.144997,74.125,74.357498,72.846359,146322800
06/01/2020,73.447502,74.989998,73.1875,74.949997,73.426826,118387200
07/01/2020,74.959999,75.224998,74.370003,74.597504,73.08149,108872000
08/01/2020,74.290001,76.110001,74.290001,75.797501,74.257111,132079200
09/01/2020,76.809998,77.607498,76.550003,77.407501,75.834389,170108400
10/01/2020,77.650002,78.167503,77.0625,77.582497,76.005836,140644800
13/01/2020,77.910004,79.267502,77.787498,79.239998,77.629639,121532000
14/01/2020,79.175003,79.392502,78.042503,78.169998,76.581406,161954400
15/01/2020,77.962502,78.875,77.387497,77.834999,76.253189,121923600
16/01/2020,78.397499,78.925003,78.022499,78.809998,77.208389,108829200
17/01/2020,79.067497,79.684998,78.75,79.682503,78.063148,137816400
21/01/2020,79.297501,79.754997,79,79.142502,77.534134,110843200
22/01/2020,79.644997,79.997498,79.327499,79.425003,77.810905,101832400
23/01/2020,79.480003,79.889999,78.912498,79.807503,78.185608,104472000
24/01/2020,80.0625,80.832497,79.379997,79.577499,77.960289,146537600
27/01/2020,77.514999,77.942497,76.220001,77.237503,75.667839,161940000
28/01/2020,78.150002,79.599998,78.047501,79.422501,77.808441,162234000
29/01/2020,81.112503,81.962502,80.345001,81.084999,79.437149,216229200
30/01/2020,80.135002,81.022499,79.6875,80.967499,79.322037,126743200
31/01/2020,80.232498,80.669998,77.072502,77.377502,75.805008,199588400
03/02/2020,76.074997,78.372498,75.555,77.165001,75.596809,173788400
04/02/2020,78.827499,79.910004,78.407501,79.712502,78.092552,136616400
05/02/2020,80.879997,81.190002,79.737503,80.362503,78.72934,118826800
06/02/2020,80.642502,81.305,80.065002,81.302498,79.650238,105425600
07/02/2020,80.592499,80.849998,79.5,80.0075,78.567574,117684000
10/02/2020,78.544998,80.387497,78.462502,80.387497,78.94072,109348800
11/02/2020,80.900002,80.974998,79.677498,79.902496,78.464462,94323200
12/02/2020,80.3675,81.805,80.3675,81.800003,80.327805,113730400
13/02/2020,81.047501,81.555,80.837502,81.217499,79.755791,94747600
14/02/2020,81.184998,81.495003,80.712502,81.237503,79.775444,80113600
18/02/2020,78.839996,79.9375,78.652496,79.75,78.314705,152531200
19/02/2020,80,81.142502,80,80.904999,79.448914,93984000
20/02/2020,80.657501,81.162498,79.552498,80.074997,78.63385,100566000
21/02/2020,79.654999,80.112503,77.625,78.262497,76.853966,129554000
24/02/2020,74.315002,76.044998,72.307503,74.544998,73.203377,222195200
25/02/2020,75.237503,75.6325,71.532501,72.019997,70.723831,230673600
26/02/2020,71.6325,74.470001,71.625,73.162498,71.845779,198054800
27/02/2020,70.275002,71.5,68.239998,68.379997,67.14933,320605600
28/02/2020,64.315002,69.602501,64.092499,68.339996,67.110054,426510000
02/03/2020,70.57,75.360001,69.43,74.702499,73.35804,341397200
03/03/2020,75.917503,76,71.449997,72.330002,71.028252,319475600
04/03/2020,74.110001,75.849998,73.282501,75.684998,74.322861,219178400
05/03/2020,73.879997,74.887497,72.852501,73.230003,71.912056,187572800
06/03/2020,70.5,72.705002,70.307503,72.2575,70.957062,226176800
09/03/2020,65.9375,69.522499,65.75,66.542503,65.34491,286744800
10/03/2020,69.285004,71.610001,67.342499,71.334999,70.051155,285290000
11/03/2020,69.347504,70.305,67.964996,68.857498,67.61824,255598800
12/03/2020,63.985001,67.5,62,62.057499,60.94062,418474000
13/03/2020,66.222504,69.980003,63.237499,69.4925,68.241806,370732000
16/03/2020,60.487499,64.769997,60,60.552502,59.462708,322423600
17/03/2020,61.877499,64.402496,59.599998,63.215,62.077293,324056000
18/03/2020,59.942501,62.5,59.279999,61.6675,60.557644,300233600
19/03/2020,61.8475,63.209999,60.6525,61.195,60.093647,271857200
20/03/2020,61.794998,62.9575,57,57.310001,56.278564,401693200
23/03/2020,57.02,57.125,53.1525,56.092499,55.082985,336752800
24/03/2020,59.09,61.922501,58.575001,61.720001,60.6092,287531200
25/03/2020,62.6875,64.5625,61.075001,61.380001,60.275314,303602000
26/03/2020,61.630001,64.669998,61.59,64.610001,63.447193,252087200
27/03/2020,63.1875,63.967499,61.762501,61.935001,60.820332,204216800
30/03/2020,62.685001,63.880001,62.349998,63.702499,62.556019,167976400
31/03/2020,63.900002,65.622498,63,63.572498,62.42836,197002000
01/04/2020,61.625,62.18,59.782501,60.227501,59.143566,176218400
02/04/2020,60.084999,61.287498,59.224998,61.232498,60.130474,165934000
03/04/2020,60.700001,61.424999,59.7425,60.352501,59.266315,129880000
06/04/2020,62.724998,65.777496,62.345001,65.6175,64.436562,201820400
07/04/2020,67.699997,67.925003,64.75,64.857498,63.690231,202887200
08/04/2020,65.684998,66.842499,65.307503,66.517502,65.320366,168895200
09/04/2020,67.175003,67.517502,66.175003,66.997498,65.791718,161834800
13/04/2020,67.077499,68.425003,66.457497,68.3125,67.083054,131022800
14/04/2020,70,72.0625,69.512497,71.762497,70.470955,194994800
15/04/2020,70.599998,71.582497,70.157501,71.107498,69.827751,131154400
16/04/2020,71.845001,72.050003,70.587502,71.672501,70.382591,157125200
17/04/2020,71.172501,71.737503,69.214996,70.699997,69.427589,215250000
20/04/2020,69.487503,70.419998,69.212502,69.232498,67.986488,130015200
21/04/2020,69.07,69.3125,66.357498,67.092499,65.88501,180991600
22/04/2020,68.402496,69.474998,68.050003,69.025002,67.782738,116862400
23/04/2020,68.967499,70.4375,68.717499,68.7575,67.520042,124814400
24/04/2020,69.300003,70.752502,69.25,70.7425,69.469322,126161200
27/04/2020,70.449997,71.135002,69.987503,70.792503,69.518417,117087600
28/04/2020,71.269997,71.457497,69.550003,69.644997,68.391571,112004800
29/04/2020,71.182503,72.417503,70.972504,71.932503,70.637901,137280800
30/04/2020,72.489998,73.6325,72.087502,73.449997,72.128105,183064000
01/05/2020,71.5625,74.75,71.462502,72.267502,70.966881,240616800
04/05/2020,72.292503,73.422501,71.580002,73.290001,71.97097,133568000
05/05/2020,73.764999,75.25,73.614998,74.389999,73.051163,147751200
06/05/2020,75.114998,75.809998,74.717499,75.157501,73.804863,142333600
07/05/2020,75.805,76.292503,75.4925,75.934998,74.568359,115215200
08/05/2020,76.410004,77.587502,76.072502,77.532501,76.343208,133838400
11/05/2020,77.025002,79.262497,76.809998,78.752502,77.544495,145946400
12/05/2020,79.457497,79.922501,77.727501,77.852501,76.65831,162301200
13/05/2020,78.037498,78.987503,75.802498,76.912498,75.732735,200622400
14/05/2020,76.127502,77.447502,75.3825,77.385002,76.197975,158929200
15/05/2020,75.087502,76.974998,75.052498,76.927498,75.74749,166348400
18/05/2020,78.292503,79.125,77.580002,78.739998,77.532188,135178400
19/05/2020,78.7575,79.629997,78.252502,78.285004,77.084183,101729600
20/05/2020,79.169998,79.879997,79.129997,79.807503,78.583313,111504800
21/05/2020,79.665001,80.222504,78.967499,79.212502,77.997444,102688800
22/05/2020,78.942497,79.807503,78.837502,79.722504,78.499634,81803200
26/05/2020,80.875,81.059998,79.125,79.182503,77.967911,125522000
27/05/2020,79.035004,79.677498,78.272499,79.527496,78.307617,112945200
28/05/2020,79.192497,80.860001,78.907501,79.5625,78.342072,133560800
29/05/2020,79.8125,80.287498,79.1175,79.485001,78.265778,153532400
01/06/2020,79.4375,80.587502,79.302498,80.462502,79.228279,80791200
02/06/2020,80.1875,80.860001,79.732498,80.834999,79.595047,87642800
03/06/2020,81.165001,81.550003,80.574997,81.279999,80.033226,104491200
04/06/2020,81.097504,81.404999,80.195,80.580002,79.343971,87560400
05/06/2020,80.837502,82.9375,80.807503,82.875,81.60376,137250400
08/06/2020,82.5625,83.400002,81.830002,83.364998,82.086258,95654400
09/06/2020,83.035004,86.402496,83.002502,85.997498,84.67836,147712400
10/06/2020,86.974998,88.692497,86.522499,88.209999,86.856941,166651600
11/06/2020,87.327499,87.764999,83.870003,83.974998,82.686897,201662400
12/06/2020,86.18,86.949997,83.555,84.699997,83.400772,200146000
15/06/2020,83.3125,86.419998,83.144997,85.747498,84.432213,138808800
16/06/2020,87.864998,88.300003,86.18,88.019997,86.669838,165428800
17/06/2020,88.787498,88.849998,87.772499,87.897499,86.549225,114406400
18/06/2020,87.852501,88.362503,87.305,87.932503,86.583687,96820400
19/06/2020,88.660004,89.139999,86.287498,87.43,86.088905,264476000
22/06/2020,87.834999,89.864998,87.787498,89.717499,88.341309,135445200
23/06/2020,91,93.095001,90.567497,91.6325,90.226929,212155600
24/06/2020,91.25,92.197502,89.629997,90.014999,88.634239,192623200
25/06/2020,90.175003,91.25,89.392502,91.209999,89.810913,137522400
26/06/2020,91.102501,91.330002,88.254997,88.407501,87.051392,205256800
29/06/2020,88.3125,90.542503,87.82,90.445,89.057655,130646000
30/06/2020,90.019997,91.495003,90,91.199997,89.801064,140223200
01/07/2020,91.279999,91.839996,90.977501,91.027496,89.631203,110737200
02/07/2020,91.962502,92.6175,90.910004,91.027496,89.631203,114041600
06/07/2020,92.5,93.945,92.467499,93.462502,92.028862,118655600
07/07/2020,93.852501,94.654999,93.057503,93.172501,91.743301,112424400
08/07/2020,94.18,95.375,94.089996,95.342499,93.880035,117092000
09/07/2020,96.262497,96.317497,94.672501,95.752502,94.283752,125642800
10/07/2020,95.334999,95.980003,94.705002,95.919998,94.448677,90257200
13/07/2020,97.264999,99.955002,95.2575,95.477501,94.012947,191649200
14/07/2020,94.839996,97.254997,93.877502,97.057503,95.568726,170989200
15/07/2020,98.989998,99.247498,96.489998,97.724998,96.22599,153198000
16/07/2020,96.5625,97.404999,95.904999,96.522499,95.041931,110577600
17/07/2020,96.987503,97.147499,95.839996,96.327499,94.849907,92186800
20/07/2020,96.417503,98.5,96.0625,98.357498,96.84877,90318000
21/07/2020,99.172501,99.25,96.7425,97,95.512108,103433200
22/07/2020,96.692497,97.974998,96.602501,97.272499,95.780426,89001600
23/07/2020,96.997498,97.077499,92.010002,92.845001,91.420845,197004400
24/07/2020,90.987503,92.970001,89.144997,92.614998,91.194351,185438800
27/07/2020,93.709999,94.904999,93.480003,94.809998,93.355705,121214000
28/07/2020,94.3675,94.550003,93.247498,93.252502,91.82209,103625600
29/07/2020,93.75,95.230003,93.712502,95.040001,93.582161,90329200
30/07/2020,94.1875,96.297501,93.767502,96.190002,94.714539,158130000
31/07/2020,102.885002,106.415001,100.824997,106.260002,104.630066,374336800
03/08/2020,108.199997,111.637497,107.892502,108.9375,107.266487,308151200
04/08/2020,109.1325,110.790001,108.387497,109.665001,107.982834,173071600
05/08/2020,109.377502,110.392502,108.897499,110.0625,108.374229,121776800
06/08/2020,110.404999,114.412498,109.797501,113.902496,112.155342,202428800
07/08/2020,113.205002,113.675003,110.292503,111.112503,109.6054,198045600
10/08/2020,112.599998,113.775002,110,112.727501,111.198486,212403600
11/08/2020,111.970001,112.482498,109.107498,109.375,107.891449,187902400
12/08/2020,110.497498,113.275002,110.297501,113.010002,111.477158,165598000
13/08/2020,114.43,116.042503,113.927498,115.010002,113.450035,210082000
14/08/2020,114.830002,115,113.044998,114.907501,113.348923,165565200
17/08/2020,116.0625,116.087502,113.962502,114.607498,113.052994,119561600
18/08/2020,114.352501,116,114.0075,115.5625,113.995033,105633600
19/08/2020,115.982498,117.162498,115.610001,115.707497,114.138069,145538000
20/08/2020,115.75,118.392502,115.732498,118.275002,116.670738,126907200
21/08/2020,119.262497,124.8675,119.25,124.370003,122.683075,338054800
24/08/2020,128.697495,128.785004,123.9375,125.857498,124.150391,345937600
25/08/2020,124.697502,125.18,123.052498,124.824997,123.131882,211495600
26/08/2020,126.18,126.9925,125.082497,126.522499,124.806366,163022400
27/08/2020,127.142502,127.485001,123.832497,125.010002,123.314407,155552400
28/08/2020,126.012497,126.442497,124.577499,124.807503,123.114632,187630000
31/08/2020,127.580002,131,126,129.039993,127.289734,225702700
01/09/2020,132.759995,134.800003,130.529999,134.179993,132.360001,151948100
02/09/2020,137.589996,137.979996,127,131.399994,129.617706,200119000
03/09/2020,126.910004,128.839996,120.5,120.879997,119.240417,257599600
04/09/2020,120.07,123.699997,110.889999,120.959999,119.319328,332607200
08/09/2020,113.949997,118.989998,112.68,112.82,111.289734,231366600
09/09/2020,117.260002,119.139999,115.260002,117.32,115.728691,176940500
10/09/2020,120.360001,120.5,112.5,113.489998,111.95063,182274400
11/09/2020,114.57,115.230003,110,112,110.480858,180860300
14/09/2020,114.720001,115.93,112.800003,115.360001,113.79528,140150100
15/09/2020,118.330002,118.830002,113.610001,115.540001,113.972847,184642000
16/09/2020,115.230003,116,112.040001,112.129997,110.6091,154679000
17/09/2020,109.720001,112.199997,108.709999,110.339996,108.843346,178011000
18/09/2020,110.400002,110.879997,106.089996,106.839996,105.390839,287104900
21/09/2020,104.540001,110.190002,103.099998,110.080002,108.586899,195713800
22/09/2020,112.68,112.860001,109.160004,111.809998,110.293427,183055400
23/09/2020,111.620003,112.110001,106.769997,107.120003,105.667053,150718700
24/09/2020,105.169998,110.25,105,108.220001,106.752129,167743300
25/09/2020,108.43,112.440002,107.669998,112.279999,110.757057,149981400
28/09/2020,115.010002,115.32,112.779999,114.959999,113.400696,137672400
29/09/2020,114.550003,115.309998,113.57,114.089996,112.542511,99382200
30/09/2020,113.790001,117.260002,113.620003,115.809998,114.239174,142675200
01/10/2020,117.639999,117.720001,115.830002,116.790001,115.205879,116120400
02/10/2020,112.889999,115.370003,112.220001,113.019997,111.487022,144712000
05/10/2020,113.910004,116.650002,113.550003,116.5,114.919807,106243800
06/10/2020,115.699997,116.120003,112.25,113.160004,111.625114,161498200
07/10/2020,114.620003,115.550003,114.129997,115.080002,113.519073,96849000
08/10/2020,116.25,116.400002,114.589996,114.970001,113.410561,83477200
09/10/2020,115.279999,117,114.919998,116.970001,115.38343,100506900
12/10/2020,120.059998,125.18,119.279999,124.400002,122.712662,240226800
13/10/2020,125.269997,125.389999,119.650002,121.099998,119.45742,262330500
14/10/2020,121,123.029999,119.620003,121.190002,119.546204,150712000
15/10/2020,118.720001,121.199997,118.150002,120.709999,119.072708,112559200
16/10/2020,121.279999,121.550003,118.809998,119.019997,117.405624,115393800
19/10/2020,119.959999,120.419998,115.660004,115.980003,114.406868,120639300
20/10/2020,116.199997,118.980003,115.629997,117.510002,115.916122,124423700
21/10/2020,116.669998,118.709999,116.449997,116.870003,115.284798,89946000
22/10/2020,117.449997,118.040001,114.589996,115.75,114.179977,101988000
23/10/2020,116.389999,116.550003,114.279999,115.040001,113.479622,82572600
26/10/2020,114.010002,116.550003,112.879997,115.050003,113.489487,111850700
27/10/2020,115.489998,117.279999,114.540001,116.599998,115.018456,92276800
28/10/2020,115.050003,115.43,111.099998,111.199997,109.691704,143937800
29/10/2020,112.370003,116.93,112.199997,115.32,113.755821,146129200
30/10/2020,111.059998,111.989998,107.720001,108.860001,107.383453,190272600
02/11/2020,109.110001,110.68,107.32,108.769997,107.294678,122866900
03/11/2020,109.660004,111.489998,108.730003,110.440002,108.942017,107624400
04/11/2020,114.139999,115.589996,112.349998,114.949997,113.390839,138235500
05/11/2020,117.949997,119.620003,116.870003,119.029999,117.415497,126387100
06/11/2020,118.32,119.199997,116.129997,118.690002,117.282104,114457900
09/11/2020,120.5,121.989998,116.050003,116.32,114.940208,154515300
10/11/2020,115.550003,117.589996,114.129997,115.970001,114.59436,138023400
11/11/2020,117.190002,119.629997,116.440002,119.489998,118.072609,112295000
12/11/2020,119.620003,120.529999,118.57,119.209999,117.795929,103162300
13/11/2020,119.440002,119.669998,117.870003,119.260002,117.845352,81581900
16/11/2020,118.919998,120.989998,118.150002,120.300003,118.873009,91183000
17/11/2020,119.550003,120.669998,118.959999,119.389999,117.973801,74271000
18/11/2020,118.610001,119.82,118,118.029999,116.629929,76322100
19/11/2020,117.589996,119.059998,116.809998,118.639999,117.232704,74113000
20/11/2020,118.639999,118.769997,117.290001,117.339996,115.948112,73604300
23/11/2020,117.18,117.620003,113.75,113.849998,112.499504,127959300
24/11/2020,113.910004,115.849998,112.589996,115.169998,113.803856,113874200
25/11/2020,115.550003,116.75,115.169998,116.029999,114.653656,76499200
27/11/2020,116.57,117.489998,116.220001,116.589996,115.207016,46691300
30/11/2020,116.970001,120.970001,116.809998,119.050003,117.637833,169410200
01/12/2020,121.010002,123.470001,120.010002,122.720001,121.264305,127728200
02/12/2020,122.019997,123.370003,120.889999,123.080002,121.620026,89004200
03/12/2020,123.519997,123.779999,122.209999,122.940002,121.481682,78967600
04/12/2020,122.599998,122.860001,121.519997,122.25,120.799873,78260400
07/12/2020,122.309998,124.57,122.25,123.75,122.282089,86712000
08/12/2020,124.370003,124.980003,123.089996,124.379997,122.904617,82225500
09/12/2020,124.529999,125.949997,121,121.779999,120.335449,115089200
10/12/2020,120.5,123.870003,120.150002,123.239998,121.778122,81312200
11/12/2020,122.43,122.760002,120.550003,122.410004,120.957977,86939800
14/12/2020,122.599998,123.349998,121.540001,121.779999,120.335449,79184500
15/12/2020,124.339996,127.900002,124.129997,127.879997,126.363091,157243700
16/12/2020,127.410004,128.369995,126.559998,127.809998,126.293915,98208600
17/12/2020,128.899994,129.580002,128.039993,128.699997,127.17337,94359800
18/12/2020,128.960007,129.100006,126.120003,126.660004,125.157578,192541500
21/12/2020,125.019997,128.309998,123.449997,128.229996,126.708946,121251600
22/12/2020,131.610001,134.410004,129.649994,131.880005,130.315643,168904800
23/12/2020,132.160004,132.429993,130.779999,130.960007,129.406555,88223700
24/12/2020,131.320007,133.460007,131.100006,131.970001,130.404602,54930100
28/12/2020,133.990005,137.339996,133.509995,136.690002,135.068588,124486200
29/12/2020,138.050003,138.789993,134.339996,134.869995,133.270172,121047300
30/12/2020,135.580002,135.990005,133.399994,133.720001,132.13382,96452100
31/12/2020,134.080002,134.740005,131.720001,132.690002,131.116043,99116600
04/01/2021,133.520004,133.610001,126.760002,129.410004,127.874954,143301900
05/01/2021,128.889999,131.740005,128.429993,131.009995,129.455978,97664900
06/01/2021,127.720001,131.050003,126.379997,126.599998,125.098282,155088000
07/01/2021,128.360001,131.630005,127.860001,130.919998,129.367035,109578200
08/01/2021,132.429993,132.630005,130.229996,132.050003,130.483643,105158200
11/01/2021,129.190002,130.169998,128.5,128.979996,127.450035,100384500
12/01/2021,128.5,129.690002,126.860001,128.800003,127.272194,91951100
13/01/2021,128.759995,131.449997,128.490005,130.889999,129.337372,88636800
14/01/2021,130.800003,131,128.759995,128.910004,127.38089,90221800
15/01/2021,128.779999,130.220001,127,127.139999,125.631866,111598500
19/01/2021,127.779999,128.710007,126.940002,127.830002,126.313683,90757300
20/01/2021,128.660004,132.490005,128.550003,132.029999,130.463882,104319500
21/01/2021,133.800003,139.669998,133.589996,136.869995,135.246445,120150900
22/01/2021,136.279999,139.850006,135.020004,139.070007,137.420364,114459400
25/01/2021,143.070007,145.089996,136.539993,142.919998,141.22467,157611700
26/01/2021,143.600006,144.300003,141.369995,143.160004,141.461838,98390600
27/01/2021,143.429993,144.300003,140.410004,142.059998,140.374878,140843800
28/01/2021,139.520004,141.990005,136.699997,137.089996,135.463837,142621100
29/01/2021,135.830002,136.740005,130.210007,131.960007,130.394699,177523800
01/02/2021,133.75,135.380005,130.929993,134.139999,132.548843,106239800
02/02/2021,135.729996,136.309998,134.610001,134.990005,133.388763,83305400
03/02/2021,135.759995,135.770004,133.610001,133.940002,132.351196,89880900
04/02/2021,136.300003,137.399994,134.589996,137.389999,135.760284,84183100
05/02/2021,137.350006,137.419998,135.860001,136.759995,135.339706,75693800
08/02/2021,136.029999,136.960007,134.919998,136.910004,135.488113,71297200
09/02/2021,136.619995,137.880005,135.850006,136.009995,134.597473,76774200
10/02/2021,136.479996,136.990005,134.399994,135.389999,133.983932,73046600
11/02/2021,135.899994,136.389999,133.770004,135.130005,133.726639,64280000
12/02/2021,134.350006,135.529999,133.690002,135.369995,133.964127,60145100
16/02/2021,135.490005,136.009995,132.789993,133.190002,131.806778,80576300
17/02/2021,131.25,132.220001,129.470001,130.839996,129.481171,97918500
18/02/2021,129.199997,130,127.410004,129.710007,128.362915,96856700
19/02/2021,130.240005,130.710007,128.800003,129.869995,128.521271,87668800
22/02/2021,128.009995,129.720001,125.599998,126,124.691444,103916400
